var1,var2,value
build_p_shrub_100,build_p_tree_10,-0.054319932401940364
build_p_tree_10,build_p_shrub_100,-0.054319932401940364
build_Mean_aspect_100m_DEM,build_Mean_elev_100m,-0.054544077284241425
build_Mean_elev_100m,build_Mean_aspect_100m_DEM,-0.054544077284241425
build_p_water_200,build_Mean_distall_road,-0.054683420215370426
build_Mean_distall_road,build_p_water_200,-0.054683420215370426
build_overhang_ht,build_p_road_200,-0.05531854495523011
build_p_road_200,build_overhang_ht,-0.05531854495523011
build_p_otherpaved_10,build_p_soil_100,-0.05546059130710211
build_p_soil_100,build_p_otherpaved_10,-0.05546059130710211
build_Mean_aspect_100m_DEM,build_Mean_elev_30m,-0.05554384664328042
build_Mean_elev_30m,build_Mean_aspect_100m_DEM,-0.05554384664328042
build_p_otherpaved_100,build_p_water_300,-0.05560534196708139
build_p_water_300,build_p_otherpaved_100,-0.05560534196708139
parcel_Paved_P,build_p_water_300,-0.05582839533146406
build_p_water_300,parcel_Paved_P,-0.05582839533146406
build_p_soil_100,build_p_water_100,-0.0559128928750702
build_p_water_100,build_p_soil_100,-0.0559128928750702
build_p_building_200,build_p_water_200,-0.05599991925263176
build_p_water_200,build_p_building_200,-0.05599991925263176
parcel_Road_P,build_p_grass_200,-0.05612834295071855
build_p_grass_200,parcel_Road_P,-0.05612834295071855
parcel_Grass_P,parcel_Road_P,-0.05627250566939344
parcel_Road_P,parcel_Grass_P,-0.05627250566939344
parcel_Can_P,build_p_shrub_300,-0.056347650253923645
build_p_shrub_300,parcel_Can_P,-0.056347650253923645
build_p_soil_10,build_p_water_300,-0.05636668787319305
build_p_water_300,build_p_soil_10,-0.05636668787319305
build_p_building_200,build_p_water_300,-0.056446924084724986
build_p_water_300,build_p_building_200,-0.056446924084724986
damage_binary,build_min_dist_shrub,-0.05758664552568922
build_min_dist_shrub,damage_binary,-0.05758664552568922
parcel_Soil_P,parcel_Water_P,-0.05775486935700823
parcel_Water_P,parcel_Soil_P,-0.05775486935700823
damage_severity,build_p_otherpaved_10,-0.05826654466189307
build_p_otherpaved_10,damage_severity,-0.05826654466189307
parcel_Road_P,build_near_dest,-0.05859720586560827
build_near_dest,parcel_Road_P,-0.05859720586560827
build_p_shrub_200,build_p_tree_10,-0.05901588845122241
build_p_tree_10,build_p_shrub_200,-0.05901588845122241
damage_binary,build_p_otherpaved_10,-0.05903726499194994
build_p_otherpaved_10,damage_binary,-0.05903726499194994
build_area,parcel_Shrub_P,-0.05937920029419568
parcel_Shrub_P,build_area,-0.05937920029419568
build_p_soil_10,build_p_tree_300,-0.05979337092989736
build_p_tree_300,build_p_soil_10,-0.05979337092989736
build_p_building_10,build_Mean_distroad,-0.060019543005293025
build_Mean_distroad,build_p_building_10,-0.060019543005293025
ID_Build,build_near_build,-0.060466316596865
build_near_build,ID_Build,-0.060466316596865
build_near_build,build_overhang_ht,-0.060961247442036674
build_overhang_ht,build_near_build,-0.060961247442036674
parcel_Paved_P,build_p_shrub_10,-0.06103167500012135
build_p_shrub_10,parcel_Paved_P,-0.06103167500012135
build_p_building_10,build_p_shrub_100,-0.06154163420841976
build_p_shrub_100,build_p_building_10,-0.06154163420841976
build_p_building_300,build_p_water_200,-0.06214361180751469
build_p_water_200,build_p_building_300,-0.06214361180751469
build_area,build_p_shrub_100,-0.06217188342707408
build_p_shrub_100,build_area,-0.06217188342707408
parcel_Water_P,build_p_otherpaved_100,-0.06240216640848333
build_p_otherpaved_100,parcel_Water_P,-0.06240216640848333
build_has_tree_overhang,build_p_grass_10,-0.06252590287696608
build_p_grass_10,build_has_tree_overhang,-0.06252590287696608
build_p_grass_10,build_Mean_elev_30m,-0.06306803730676898
build_Mean_elev_30m,build_p_grass_10,-0.06306803730676898
build_p_shrub_100,build_p_tree_200,-0.06310417160661455
build_p_tree_200,build_p_shrub_100,-0.06310417160661455
parcel_Build_P,build_p_water_200,-0.06324385758420999
build_p_water_200,parcel_Build_P,-0.06324385758420999
build_p_soil_200,build_p_water_100,-0.0639305339216823
build_p_water_100,build_p_soil_200,-0.0639305339216823
damage_severity,build_min_dist_shrub,-0.06407353045349615
build_min_dist_shrub,damage_severity,-0.06407353045349615
build_p_grass_10,build_p_road_10,-0.06443801754252555
build_p_road_10,build_p_grass_10,-0.06443801754252555
build_p_grass_10,build_Mean_elev_100m,-0.06464243919855668
build_Mean_elev_100m,build_p_grass_10,-0.06464243919855668
build_p_otherpaved_100,build_p_shrub_10,-0.06473935545826745
build_p_shrub_10,build_p_otherpaved_100,-0.06473935545826745
build_area,build_min_dist_tree,-0.0652891212033985
build_min_dist_tree,build_area,-0.0652891212033985
parcel_Grass_P,parcel_Water_P,-0.0652984428246239
parcel_Water_P,parcel_Grass_P,-0.0652984428246239
build_p_building_300,build_p_water_300,-0.06567870193259753
build_p_water_300,build_p_building_300,-0.06567870193259753
build_p_grass_200,build_Mean_distall_road,-0.066202417726262
build_Mean_distall_road,build_p_grass_200,-0.066202417726262
build_p_otherpaved_200,build_p_water_200,-0.06622094687704362
build_p_water_200,build_p_otherpaved_200,-0.06622094687704362
build_perc_overhang,build_near_dest,-0.06637131168927653
build_near_dest,build_perc_overhang,-0.06637131168927653
build_p_water_300,build_Mean_distall_road,-0.06664760510524419
build_Mean_distall_road,build_p_water_300,-0.06664760510524419
build_area,build_p_soil_300,-0.06691186772023616
build_p_soil_300,build_area,-0.06691186772023616
parcel_Can_P,parcel_Road_P,-0.06702320881677
parcel_Road_P,parcel_Can_P,-0.06702320881677
build_overhang_ht,parcel_Shrub_P,-0.06719139291366544
parcel_Shrub_P,build_overhang_ht,-0.06719139291366544
build_p_shrub_300,build_p_tree_100,-0.06721842996953693
build_p_tree_100,build_p_shrub_300,-0.06721842996953693
build_p_soil_300,build_p_water_100,-0.06748699437813223
build_p_water_100,build_p_soil_300,-0.06748699437813223
parcel_Build_P,build_Mean_elev_100m,-0.06779978624131816
build_Mean_elev_100m,parcel_Build_P,-0.06779978624131816
build_p_tree_200,build_Mean_aspect_100m_DEM,-0.06781154424792704
build_Mean_aspect_100m_DEM,build_p_tree_200,-0.06781154424792704
build_p_building_10,build_p_soil_100,-0.0678857627251934
build_p_soil_100,build_p_building_10,-0.0678857627251934
build_p_road_200,build_p_shrub_10,-0.06820862997947172
build_p_shrub_10,build_p_road_200,-0.06820862997947172
build_p_building_10,build_p_soil_300,-0.06845262138220193
build_p_soil_300,build_p_building_10,-0.06845262138220193
build_p_road_100,build_p_shrub_10,-0.06867300040256404
build_p_shrub_10,build_p_road_100,-0.06867300040256404
build_Mean_aspect_30m_DEM,build_Mean_elev_100m,-0.06875845084145794
build_Mean_elev_100m,build_Mean_aspect_30m_DEM,-0.06875845084145794
build_p_soil_100,build_p_water_200,-0.06900352636532683
build_p_water_200,build_p_soil_100,-0.06900352636532683
parcel_Build_P,build_Mean_elev_30m,-0.06905524796547603
build_Mean_elev_30m,parcel_Build_P,-0.06905524796547603
build_Mean_aspect_30m_DEM,build_Mean_elev_30m,-0.06938192417514896
build_Mean_elev_30m,build_Mean_aspect_30m_DEM,-0.06938192417514896
parcel_Road_P,build_p_tree_100,-0.06963276871174592
build_p_tree_100,parcel_Road_P,-0.06963276871174592
build_overhang_ht,build_Mean_distall_road,-0.07009786250311886
build_Mean_distall_road,build_overhang_ht,-0.07009786250311886
build_p_shrub_10,build_Mean_builddens,-0.07024304176245885
build_Mean_builddens,build_p_shrub_10,-0.07024304176245885
build_p_building_10,build_p_soil_200,-0.0707903049122645
build_p_soil_200,build_p_building_10,-0.0707903049122645
build_p_otherpaved_200,build_p_shrub_10,-0.07093345641487998
build_p_shrub_10,build_p_otherpaved_200,-0.07093345641487998
parcel_Water_P,build_p_soil_100,-0.07095518421929388
build_p_soil_100,parcel_Water_P,-0.07095518421929388
build_near_build,build_p_otherpaved_100,-0.07101673532213908
build_p_otherpaved_100,build_near_build,-0.07101673532213908
build_p_otherpaved_200,build_p_water_300,-0.0710784862480306
build_p_water_300,build_p_otherpaved_200,-0.0710784862480306
parcel_Build_P,build_p_water_300,-0.07133204771562926
build_p_water_300,parcel_Build_P,-0.07133204771562926
build_p_tree_300,build_Mean_aspect_100m_DEM,-0.07146087644020101
build_Mean_aspect_100m_DEM,build_p_tree_300,-0.07146087644020101
build_p_otherpaved_300,build_p_water_200,-0.07153003383923952
build_p_water_200,build_p_otherpaved_300,-0.07153003383923952
build_p_otherpaved_300,build_p_shrub_10,-0.07192820378471183
build_p_shrub_10,build_p_otherpaved_300,-0.07192820378471183
build_near_build,parcel_Paved_P,-0.07208074299026618
parcel_Paved_P,build_near_build,-0.07208074299026618
build_p_road_300,build_p_shrub_10,-0.07216919860123613
build_p_shrub_10,build_p_road_300,-0.07216919860123613
build_p_grass_300,build_p_road_10,-0.07300879682922405
build_p_road_10,build_p_grass_300,-0.07300879682922405
build_near_build,build_has_tree_overhang,-0.07419333099554572
build_has_tree_overhang,build_near_build,-0.07419333099554572
build_p_shrub_100,build_p_tree_100,-0.07436440180556733
build_p_tree_100,build_p_shrub_100,-0.07436440180556733
build_area,build_p_soil_200,-0.07499242826774212
build_p_soil_200,build_area,-0.07499242826774212
build_has_tree_overhang,build_Mean_distall_road,-0.07554596549152047
build_Mean_distall_road,build_has_tree_overhang,-0.07554596549152047
build_p_shrub_200,build_p_tree_100,-0.07564624934143474
build_p_tree_100,build_p_shrub_200,-0.07564624934143474
parcel_Water_P,build_p_otherpaved_200,-0.07699625048659578
build_p_otherpaved_200,parcel_Water_P,-0.07699625048659578
parcel_year_built,build_overhang_ht,-0.07721662420671553
build_overhang_ht,parcel_year_built,-0.07721662420671553
parcel_Build_P,build_Mean_distroad,-0.0772682088388667
build_Mean_distroad,parcel_Build_P,-0.0772682088388667
build_p_soil_100,build_p_water_300,-0.07795293337799582
build_p_water_300,build_p_soil_100,-0.07795293337799582
build_has_tree_overhang,parcel_Shrub_P,-0.07796943941926959
parcel_Shrub_P,build_has_tree_overhang,-0.07796943941926959
build_p_building_100,build_Mean_elev_100m,-0.07867723086935802
build_Mean_elev_100m,build_p_building_100,-0.07867723086935802
parcel_Can_P,parcel_Shrub_P,-0.07882325723575151
parcel_Shrub_P,parcel_Can_P,-0.07882325723575151
build_p_grass_200,build_p_road_10,-0.07890896998273846
build_p_road_10,build_p_grass_200,-0.07890896998273846
build_p_otherpaved_300,build_p_water_300,-0.07898101655504272
build_p_water_300,build_p_otherpaved_300,-0.07898101655504272
build_Mean_builddens,build_Mean_distall_road,-0.07915073973321136
build_Mean_distall_road,build_Mean_builddens,-0.07915073973321136
build_overhang_ht,build_near_dest,-0.07929347559307731
build_near_dest,build_overhang_ht,-0.07929347559307731
parcel_Road_P,build_p_grass_300,-0.07961273886329633
build_p_grass_300,parcel_Road_P,-0.07961273886329633
parcel_Shrub_P,build_p_otherpaved_100,-0.07986979272827004
build_p_otherpaved_100,parcel_Shrub_P,-0.07986979272827004
parcel_Paved_P,parcel_area,-0.07995284933118202
parcel_area,parcel_Paved_P,-0.07995284933118202
build_p_building_100,build_Mean_elev_30m,-0.08026435094442197
build_Mean_elev_30m,build_p_building_100,-0.08026435094442197
build_has_tree_overhang,build_near_dest,-0.08037378849077709
build_near_dest,build_has_tree_overhang,-0.08037378849077709
parcel_Water_P,build_p_soil_200,-0.08067011583311344
build_p_soil_200,parcel_Water_P,-0.08067011583311344
parcel_Paved_P,parcel_Water_P,-0.08101587781170547
parcel_Water_P,parcel_Paved_P,-0.08101587781170547
build_p_otherpaved_10,build_Mean_distroad,-0.08116692009594288
build_Mean_distroad,build_p_otherpaved_10,-0.08116692009594288
build_p_building_200,build_Mean_elev_100m,-0.08171076298343913
build_Mean_elev_100m,build_p_building_200,-0.08171076298343913
build_p_road_300,build_Mean_elev_100m,-0.08185718571408555
build_Mean_elev_100m,build_p_road_300,-0.08185718571408555
build_p_tree_10,build_Mean_builddens,-0.08232873339947643
build_Mean_builddens,build_p_tree_10,-0.08232873339947643
build_p_road_300,build_Mean_elev_30m,-0.08235837065627231
build_Mean_elev_30m,build_p_road_300,-0.08235837065627231
parcel_Water_P,build_Mean_distall_road,-0.08246452948904263
build_Mean_distall_road,parcel_Water_P,-0.08246452948904263
build_p_building_10,build_Mean_distall_road,-0.08253768371425935
build_Mean_distall_road,build_p_building_10,-0.08253768371425935
build_p_shrub_200,build_p_tree_300,-0.08309446672348741
build_p_tree_300,build_p_shrub_200,-0.08309446672348741
build_p_building_10,build_p_shrub_200,-0.083214055091351
build_p_shrub_200,build_p_building_10,-0.083214055091351
build_p_building_200,build_Mean_elev_30m,-0.08336048996856303
build_Mean_elev_30m,build_p_building_200,-0.08336048996856303
parcel_Water_P,build_near_dest,-0.08338448705505033
build_near_dest,parcel_Water_P,-0.08338448705505033
build_p_soil_200,build_p_water_200,-0.08421190945355131
build_p_water_200,build_p_soil_200,-0.08421190945355131
build_p_building_200,parcel_area,-0.08439891277242881
parcel_area,build_p_building_200,-0.08439891277242881
parcel_Can_P,build_p_soil_10,-0.08458016625904216
build_p_soil_10,parcel_Can_P,-0.08458016625904216
parcel_Water_P,build_p_otherpaved_300,-0.08474218188124538
build_p_otherpaved_300,parcel_Water_P,-0.08474218188124538
build_has_tree_overhang,build_p_shrub_100,-0.08476840902386083
build_p_shrub_100,build_has_tree_overhang,-0.08476840902386083
build_p_otherpaved_200,build_Mean_elev_100m,-0.08491526566552943
build_Mean_elev_100m,build_p_otherpaved_200,-0.08491526566552943
build_p_otherpaved_200,build_Mean_elev_30m,-0.08523622733930493
build_Mean_elev_30m,build_p_otherpaved_200,-0.08523622733930493
build_min_dist_shrub,build_Mean_distall_road,-0.08584420787677362
build_Mean_distall_road,build_min_dist_shrub,-0.08584420787677362
build_p_grass_100,build_p_road_10,-0.08614521896085925
build_p_road_10,build_p_grass_100,-0.08614521896085925
build_p_building_100,build_p_shrub_10,-0.08633342063136859
build_p_shrub_10,build_p_building_100,-0.08633342063136859
parcel_Grass_P,build_Mean_distall_road,-0.08665092639617224
build_Mean_distall_road,parcel_Grass_P,-0.08665092639617224
build_min_dist_tree,parcel_Grass_P,-0.08688105164232861
parcel_Grass_P,build_min_dist_tree,-0.08688105164232861
parcel_Build_P,build_p_shrub_10,-0.08725695370985542
build_p_shrub_10,parcel_Build_P,-0.08725695370985542
build_min_dist_tree,build_p_road_200,-0.08727202468909942
build_p_road_200,build_min_dist_tree,-0.08727202468909942
ID_Build,build_Mean_distall_road,-0.08872090322862988
build_Mean_distall_road,ID_Build,-0.08872090322862988
build_p_grass_300,build_Mean_distall_road,-0.08928598196045845
build_Mean_distall_road,build_p_grass_300,-0.08928598196045845
build_p_building_300,build_Mean_elev_100m,-0.08930524005654447
build_Mean_elev_100m,build_p_building_300,-0.08930524005654447
build_min_dist_tree,build_p_road_100,-0.08943660554272902
build_p_road_100,build_min_dist_tree,-0.08943660554272902
build_min_dist_tree,build_p_road_300,-0.0897116893712252
build_p_road_300,build_min_dist_tree,-0.0897116893712252
parcel_year_built,build_Mean_distroad,-0.09021943487951838
build_Mean_distroad,parcel_year_built,-0.09021943487951838
build_p_building_300,build_Mean_elev_30m,-0.09107492631293403
build_Mean_elev_30m,build_p_building_300,-0.09107492631293403
build_p_shrub_200,build_p_tree_200,-0.0922528887564527
build_p_tree_200,build_p_shrub_200,-0.0922528887564527
build_has_tree_overhang,build_p_shrub_300,-0.09242831879882885
build_p_shrub_300,build_has_tree_overhang,-0.09242831879882885
parcel_Grass_P,build_p_road_10,-0.09249877946485863
build_p_road_10,parcel_Grass_P,-0.09249877946485863
build_p_building_300,build_p_shrub_10,-0.09260368037738825
build_p_shrub_10,build_p_building_300,-0.09260368037738825
build_p_soil_200,build_p_water_300,-0.0928898030595209
build_p_water_300,build_p_soil_200,-0.0928898030595209
build_p_building_200,build_p_shrub_10,-0.09327400860318273
build_p_shrub_10,build_p_building_200,-0.09327400860318273
build_p_soil_300,build_p_water_200,-0.09362007632859784
build_p_water_200,build_p_soil_300,-0.09362007632859784
build_min_dist_shrub,build_p_shrub_10,-0.09422710781433333
build_p_shrub_10,build_min_dist_shrub,-0.09422710781433333
parcel_Grass_P,build_p_shrub_10,-0.09451947311081574
build_p_shrub_10,parcel_Grass_P,-0.09451947311081574
build_min_dist_tree,build_perc_overhang,-0.0947521673821641
build_perc_overhang,build_min_dist_tree,-0.0947521673821641
build_p_soil_10,build_p_tree_200,-0.09477098319195111
build_p_tree_200,build_p_soil_10,-0.09477098319195111
build_overhang_ht,build_p_grass_100,-0.09480104443042536
build_p_grass_100,build_overhang_ht,-0.09480104443042536
build_has_tree_overhang,build_p_shrub_200,-0.09481826872424112
build_p_shrub_200,build_has_tree_overhang,-0.09481826872424112
build_p_grass_300,build_p_tree_10,-0.09522310696020345
build_p_tree_10,build_p_grass_300,-0.09522310696020345
parcel_Water_P,build_p_soil_300,-0.09528672984793032
build_p_soil_300,parcel_Water_P,-0.09528672984793032
build_p_building_100,build_Mean_distroad,-0.09530787889639744
build_Mean_distroad,build_p_building_100,-0.09530787889639744
build_p_building_10,build_p_shrub_300,-0.09536671978323459
build_p_shrub_300,build_p_building_10,-0.09536671978323459
build_area,build_p_soil_100,-0.0957884332389067
build_p_soil_100,build_area,-0.0957884332389067
